QueryId System Rank Precision Recall
4 TfIdf_Stopping 30 0.06 0.16
4 TfIdf_Stopping 31 0.06 0.16
4 TfIdf_Stopping 32 0.06 0.16
4 TfIdf_Stopping 33 0.06 0.16
4 TfIdf_Stopping 34 0.05 0.16
4 TfIdf_Stopping 35 0.05 0.16
4 TfIdf_Stopping 36 0.08 0.25
4 TfIdf_Stopping 37 0.08 0.25
4 TfIdf_Stopping 38 0.07 0.25
4 TfIdf_Stopping 39 0.07 0.25
4 TfIdf_Stopping 40 0.1 0.33
4 TfIdf_Stopping 41 0.09 0.33
4 TfIdf_Stopping 42 0.09 0.33
4 TfIdf_Stopping 43 0.09 0.33
4 TfIdf_Stopping 44 0.09 0.33
4 TfIdf_Stopping 45 0.08 0.33
4 TfIdf_Stopping 46 0.08 0.33
4 TfIdf_Stopping 47 0.08 0.33
4 TfIdf_Stopping 48 0.08 0.33
4 TfIdf_Stopping 49 0.08 0.33
4 TfIdf_Stopping 50 0.08 0.33
4 TfIdf_Stopping 51 0.07 0.33
4 TfIdf_Stopping 52 0.07 0.33
4 TfIdf_Stopping 53 0.07 0.33
4 TfIdf_Stopping 54 0.07 0.33
4 TfIdf_Stopping 55 0.07 0.33
4 TfIdf_Stopping 56 0.07 0.33
4 TfIdf_Stopping 57 0.07 0.33
4 TfIdf_Stopping 58 0.06 0.33
4 TfIdf_Stopping 59 0.06 0.33
4 TfIdf_Stopping 60 0.06 0.33
4 TfIdf_Stopping 61 0.06 0.33
4 TfIdf_Stopping 62 0.06 0.33
4 TfIdf_Stopping 63 0.06 0.33
4 TfIdf_Stopping 64 0.06 0.33
4 TfIdf_Stopping 65 0.06 0.33
4 TfIdf_Stopping 66 0.06 0.33
4 TfIdf_Stopping 67 0.05 0.33
4 TfIdf_Stopping 68 0.05 0.33
4 TfIdf_Stopping 69 0.05 0.33
4 TfIdf_Stopping 70 0.07 0.41
4 TfIdf_Stopping 71 0.07 0.41
4 TfIdf_Stopping 72 0.06 0.41
4 TfIdf_Stopping 73 0.06 0.41
4 TfIdf_Stopping 74 0.06 0.41
4 TfIdf_Stopping 75 0.06 0.41
4 TfIdf_Stopping 76 0.06 0.41
4 TfIdf_Stopping 77 0.06 0.41
4 TfIdf_Stopping 78 0.06 0.41
4 TfIdf_Stopping 79 0.06 0.41
4 TfIdf_Stopping 80 0.06 0.41
4 TfIdf_Stopping 81 0.06 0.41
4 TfIdf_Stopping 82 0.06 0.41
4 TfIdf_Stopping 83 0.06 0.41
4 TfIdf_Stopping 84 0.05 0.41
4 TfIdf_Stopping 85 0.05 0.41
