QueryId System Rank Precision Recall
4 TfIdf 17 0.11 0.16
4 TfIdf 18 0.11 0.16
4 TfIdf 19 0.1 0.16
4 TfIdf 20 0.1 0.16
4 TfIdf 21 0.09 0.16
4 TfIdf 22 0.09 0.16
4 TfIdf 23 0.08 0.16
4 TfIdf 24 0.08 0.16
4 TfIdf 25 0.08 0.16
4 TfIdf 26 0.07 0.16
4 TfIdf 27 0.07 0.16
4 TfIdf 28 0.07 0.16
4 TfIdf 29 0.06 0.16
4 TfIdf 30 0.06 0.16
4 TfIdf 31 0.06 0.16
4 TfIdf 32 0.06 0.16
4 TfIdf 33 0.06 0.16
4 TfIdf 34 0.05 0.16
4 TfIdf 35 0.05 0.16
4 TfIdf 36 0.05 0.16
4 TfIdf 37 0.05 0.16
4 TfIdf 38 0.05 0.16
4 TfIdf 39 0.05 0.16
4 TfIdf 40 0.05 0.16
4 TfIdf 41 0.04 0.16
4 TfIdf 42 0.04 0.16
4 TfIdf 43 0.04 0.16
4 TfIdf 44 0.04 0.16
4 TfIdf 45 0.04 0.16
4 TfIdf 46 0.04 0.16
4 TfIdf 47 0.04 0.16
4 TfIdf 48 0.04 0.16
4 TfIdf 49 0.04 0.16
4 TfIdf 50 0.04 0.16
4 TfIdf 51 0.03 0.16
4 TfIdf 52 0.03 0.16
4 TfIdf 53 0.03 0.16
4 TfIdf 54 0.03 0.16
4 TfIdf 55 0.03 0.16
4 TfIdf 56 0.03 0.16
4 TfIdf 57 0.03 0.16
4 TfIdf 58 0.03 0.16
4 TfIdf 59 0.03 0.16
4 TfIdf 60 0.03 0.16
4 TfIdf 61 0.03 0.16
4 TfIdf 62 0.03 0.16
4 TfIdf 63 0.03 0.16
4 TfIdf 64 0.03 0.16
4 TfIdf 65 0.03 0.16
4 TfIdf 66 0.03 0.16
4 TfIdf 67 0.02 0.16
4 TfIdf 68 0.02 0.16
4 TfIdf 69 0.02 0.16
4 TfIdf 70 0.02 0.16
4 TfIdf 71 0.02 0.16
4 TfIdf 72 0.02 0.16
4 TfIdf 73 0.02 0.16
4 TfIdf 74 0.02 0.16
4 TfIdf 75 0.02 0.16
4 TfIdf 76 0.02 0.16
4 TfIdf 77 0.02 0.16
4 TfIdf 78 0.02 0.16
4 TfIdf 79 0.02 0.16
4 TfIdf 80 0.02 0.16
4 TfIdf 81 0.02 0.16
4 TfIdf 82 0.02 0.16
4 TfIdf 83 0.02 0.16
4 TfIdf 84 0.02 0.16
4 TfIdf 85 0.02 0.16
4 TfIdf 86 0.02 0.16
4 TfIdf 87 0.02 0.16
4 TfIdf 88 0.02 0.16
4 TfIdf 89 0.02 0.16
4 TfIdf 90 0.02 0.16
4 TfIdf 91 0.02 0.16
4 TfIdf 92 0.02 0.16
4 TfIdf 93 0.02 0.16
4 TfIdf 94 0.02 0.16
4 TfIdf 95 0.02 0.16
4 TfIdf 96 0.02 0.16
4 TfIdf 97 0.02 0.16
4 TfIdf 98 0.02 0.16
4 TfIdf 99 0.02 0.16
4 TfIdf 100 0.02 0.16
4 TfIdf 101 0.01 0.16
5 TfIdf 1 1 0.12
5 TfIdf 2 0.5 0.12
5 TfIdf 3 0.33 0.12
5 TfIdf 4 0.25 0.12
5 TfIdf 5 0.2 0.12
5 TfIdf 6 0.16 0.12
5 TfIdf 7 0.14 0.12
5 TfIdf 8 0.12 0.12
5 TfIdf 9 0.11 0.12
5 TfIdf 10 0.1 0.12
5 TfIdf 11 0.09 0.12
5 TfIdf 12 0.08 0.12
5 TfIdf 13 0.07 0.12
5 TfIdf 14 0.07 0.12
5 TfIdf 15 0.06 0.12
5 TfIdf 16 0.06 0.12
5 TfIdf 17 0.05 0.12
5 TfIdf 18 0.05 0.12
5 TfIdf 19 0.05 0.12
5 TfIdf 20 0.05 0.12
5 TfIdf 21 0.04 0.12
5 TfIdf 22 0.04 0.12
5 TfIdf 23 0.04 0.12
5 TfIdf 24 0.04 0.12
5 TfIdf 25 0.04 0.12
5 TfIdf 26 0.03 0.12
5 TfIdf 27 0.03 0.12
